Area,"CO2 (Mt)",Sector,Date
Japan,0.482963,"Ground Transport",2019-01-12
Japan,0.706343,Industry,2019-01-12
Japan,0.023086,"International Aviation",2019-01-12
Japan,1.766510,Power,2019-01-12
Japan,0.597621,Residential,2019-01-12
Japan,3.577291,Total,2019-01-12
Japan,0.023579,"Domestic Aviation",2019-01-13
Japan,0.456656,"Ground Transport",2019-01-13
Japan,0.617388,Industry,2019-01-13
Japan,0.022960,"International Aviation",2019-01-13
Japan,1.544041,Power,2019-01-13
Japan,0.596543,Residential,2019-01-13
Japan,3.238208,Total,2019-01-13
Japan,0.023641,"Domestic Aviation",2019-01-14
Japan,0.475019,"Ground Transport",2019-01-14
Japan,0.652031,Industry,2019-01-14
Japan,0.021594,"International Aviation",2019-01-14
Japan,1.630679,Power,2019-01-14
Japan,0.605534,Residential,2019-01-14
Japan,3.386903,Total,2019-01-14
Japan,0.023119,"Domestic Aviation",2019-01-15
Japan,0.492848,"Ground Transport",2019-01-15
Japan,0.757171,Industry,2019-01-15
Japan,0.021440,"International Aviation",2019-01-15
Japan,1.893628,Power,2019-01-15
Japan,0.560100,Residential,2019-01-15
Japan,3.726866,Total,2019-01-15
Japan,0.018745,"Domestic Aviation",2019-01-16
Japan,0.492251,"Ground Transport",2019-01-16
Japan,0.737411,Industry,2019-01-16
Japan,0.018139,"International Aviation",2019-01-16
Japan,1.844208,Power,2019-01-16
Japan,0.615708,Residential,2019-01-16
Japan,3.708322,Total,2019-01-16
Japan,0.022864,"Domestic Aviation",2019-01-17
Japan,0.496104,"Ground Transport",2019-01-17
Japan,0.733488,Industry,2019-01-17
Japan,0.022042,"International Aviation",2019-01-17
Japan,1.834398,Power,2019-01-17
Japan,0.591460,Residential,2019-01-17
Japan,3.678313,Total,2019-01-17
Japan,0.023635,"Domestic Aviation",2019-01-18
Japan,0.500666,"Ground Transport",2019-01-18
Japan,0.730458,Industry,2019-01-18
Japan,0.022211,"International Aviation",2019-01-18
Japan,1.826819,Power,2019-01-18
Japan,0.624285,Residential,2019-01-18
Japan,3.705863,Total,2019-01-18
Japan,0.023314,"Domestic Aviation",2019-01-19
Japan,0.484241,"Ground Transport",2019-01-19
Japan,0.656676,Industry,2019-01-19
Japan,0.022693,"International Aviation",2019-01-19
Japan,1.642296,Power,2019-01-19
Japan,0.557651,Residential,2019-01-19
Japan,3.364178,Total,2019-01-19
Japan,0.023189,"Domestic Aviation",2019-01-20
Japan,0.457655,"Ground Transport",2019-01-20
Japan,0.623286,Industry,2019-01-20
Japan,0.022477,"International Aviation",2019-01-20
Japan,1.558791,Power,2019-01-20
Japan,0.559340,Residential,2019-01-20
Japan,3.222261,Total,2019-01-20
Japan,0.023162,"Domestic Aviation",2019-01-21
Japan,0.489626,"Ground Transport",2019-01-21
Japan,0.707034,Industry,2019-01-21
Japan,0.021803,"International Aviation",2019-01-21
Japan,1.768238,Power,2019-01-21
Japan,0.624875,Residential,2019-01-21
Japan,3.612934,Total,2019-01-21
Japan,0.023716,"Domestic Aviation",2019-01-22
Japan,0.493913,"Ground Transport",2019-01-22
Japan,0.732071,Industry,2019-01-22
Japan,0.023782,"International Aviation",2019-01-22
Japan,1.830854,Power,2019-01-22
Japan,0.624883,Residential,2019-01-22
Japan,3.705438,Total,2019-01-22
Japan,0.023855,"Domestic Aviation",2019-01-23
Japan,0.492791,"Ground Transport",2019-01-23
Japan,0.726501,Industry,2019-01-23
Japan,0.025889,"International Aviation",2019-01-23
Japan,1.816923,Power,2019-01-23
Japan,0.549872,Residential,2019-01-23
Japan,3.609942,Total,2019-01-23
Japan,0.023938,"Domestic Aviation",2019-01-24
Japan,0.496169,"Ground Transport",2019-01-24
Japan,0.735040,Industry,2019-01-24
Japan,0.026041,"International Aviation",2019-01-24
Japan,1.838279,Power,2019-01-24
Japan,0.629045,Residential,2019-01-24
Japan,3.722472,Total,2019-01-24
Japan,0.024306,"Domestic Aviation",2019-01-25
Japan,0.500746,"Ground Transport",2019-01-25
Japan,0.746969,Industry,2019-01-25
Japan,0.026547,"International Aviation",2019-01-25
Japan,1.868112,Power,2019-01-25
Japan,0.607144,Residential,2019-01-25
Japan,3.747277,Total,2019-01-25
Japan,0.024160,"Domestic Aviation",2019-01-26
Japan,0.483951,"Ground Transport",2019-01-26
Japan,0.711067,Industry,2019-01-26
Japan,0.025991,"International Aviation",2019-01-26
Japan,1.778324,Power,2019-01-26
Japan,0.687125,Residential,2019-01-26
Japan,3.684626,Total,2019-01-26
Japan,0.024394,"Domestic Aviation",2019-01-27
Japan,0.458081,"Ground Transport",2019-01-27
Japan,0.656670,Industry,2019-01-27
Japan,0.027076,"International Aviation",2019-01-27
Japan,1.642281,Power,2019-01-27
Japan,0.646382,Residential,2019-01-27
Japan,3.427808,Total,2019-01-27
Japan,0.018262,"Domestic Aviation",2019-01-28
Japan,0.489897,"Ground Transport",2019-01-28
Japan,0.760571,Industry,2019-01-28
Japan,0.023015,"International Aviation",2019-01-28
Japan,1.902131,Power,2019-01-28
Japan,0.578132,Residential,2019-01-28
Japan,3.748993,Total,2019-01-28
Japan,0.024057,"Domestic Aviation",2019-01-29
Japan,0.494328,"Ground Transport",2019-01-29
Japan,0.744328,Industry,2019-01-29
Japan,0.024769,"International Aviation",2019-01-29
Japan,1.861509,Power,2019-01-29
Japan,0.643235,Residential,2019-01-29
Japan,3.767458,Total,2019-01-29
Japan,0.024138,"Domestic Aviation",2019-01-30
Japan,0.492912,"Ground Transport",2019-01-30
Japan,0.739052,Industry,2019-01-30
Japan,0.026137,"International Aviation",2019-01-30
Japan,1.848313,Power,2019-01-30
Japan,0.574632,Residential,2019-01-30
Japan,3.679048,Total,2019-01-30
Japan,0.023941,"Domestic Aviation",2019-01-31
Japan,0.496393,"Ground Transport",2019-01-31
Japan,0.776701,Industry,2019-01-31
Japan,0.025745,"International Aviation",2019-01-31
Japan,1.942470,Power,2019-01-31
Japan,0.623035,Residential,2019-01-31
Japan,3.862540,Total,2019-01-31
Japan,0.024175,"Domestic Aviation",2019-02-01
Japan,0.500958,"Ground Transport",2019-02-01
Japan,0.883351,Industry,2019-02-01
Japan,0.026584,"International Aviation",2019-02-01
Japan,1.866323,Power,2019-02-01
Japan,0.691340,Residential,2019-02-01
Japan,3.966147,Total,2019-02-01
Japan,0.024133,"Domestic Aviation",2019-02-02
Japan,0.484029,"Ground Transport",2019-02-02
Japan,0.770123,Industry,2019-02-02
Japan,0.027207,"International Aviation",2019-02-02
Japan,1.627097,Power,2019-02-02
Japan,0.591373,Residential,2019-02-02
Japan,3.496755,Total,2019-02-02
Japan,0.024358,"Domestic Aviation",2019-02-03
Japan,0.457836,"Ground Transport",2019-02-03
Japan,0.712615,Industry,2019-02-03
Japan,0.026212,"International Aviation",2019-02-03
Japan,1.505595,Power,2019-02-03
Japan,0.451909,Residential,2019-02-03
Japan,3.152312,Total,2019-02-03
Japan,0.023789,"Domestic Aviation",2019-02-04
Japan,0.489957,"Ground Transport",2019-02-04
Japan,0.740406,Industry,2019-02-04
Japan,0.025306,"International Aviation",2019-02-04
Japan,1.564311,Power,2019-02-04
Japan,0.512355,Residential,2019-02-04
Japan,3.330818,Total,2019-02-04
Japan,0.023869,"Domestic Aviation",2019-02-05
Japan,0.494278,"Ground Transport",2019-02-05
Japan,0.805533,Industry,2019-02-05
Japan,0.025107,"International Aviation",2019-02-05
Japan,1.701911,Power,2019-02-05
Japan,0.547847,Residential,2019-02-05
Japan,3.573438,Total,2019-02-05
Japan,0.024393,"Domestic Aviation",2019-02-06
Japan,0.493117,"Ground Transport",2019-02-06
Japan,0.872622,Industry,2019-02-06
Japan,0.026008,"International Aviation",2019-02-06
Japan,1.843654,Power,2019-02-06
Japan,0.558805,Residential,2019-02-06
Japan,3.792591,Total,2019-02-06
Japan,0.024409,"Domestic Aviation",2019-02-07
Japan,0.496365,"Ground Transport",2019-02-07
Japan,0.813234,Industry,2019-02-07
Japan,0.026010,"International Aviation",2019-02-07
Japan,1.718182,Power,2019-02-07
Japan,0.488252,Residential,2019-02-07
Japan,3.540442,Total,2019-02-07
Japan,0.024106,"Domestic Aviation",2019-02-08
Japan,0.500730,"Ground Transport",2019-02-08
Japan,0.857892,Industry,2019-02-08
Japan,0.025987,"International Aviation",2019-02-08
Japan,1.812533,Power,2019-02-08
Japan,0.675719,Residential,2019-02-08
Japan,3.870980,Total,2019-02-08
Japan,0.023239,"Domestic Aviation",2019-02-09
Japan,0.483894,"Ground Transport",2019-02-09
Japan,0.869490,Industry,2019-02-09
Japan,0.026077,"International Aviation",2019-02-09
Japan,1.837038,Power,2019-02-09
Japan,0.707404,Residential,2019-02-09
Japan,3.921065,Total,2019-02-09
Japan,0.024382,"Domestic Aviation",2019-02-10
Japan,0.457966,"Ground Transport",2019-02-10
Japan,0.750793,Industry,2019-02-10
Japan,0.026502,"International Aviation",2019-02-10
Japan,1.586258,Power,2019-02-10
Japan,0.679608,Residential,2019-02-10
Japan,3.499008,Total,2019-02-10
Japan,0.024780,"Domestic Aviation",2019-02-11
Japan,0.489652,"Ground Transport",2019-02-11
Japan,0.849932,Industry,2019-02-11
Japan,0.025157,"International Aviation",2019-02-11
Japan,1.795715,Power,2019-02-11
Japan,0.664724,Residential,2019-02-11
Japan,3.824803,Total,2019-02-11
Japan,0.024369,"Domestic Aviation",2019-02-12
Japan,0.472497,"Ground Transport",2019-02-12
Japan,0.859042,Industry,2019-02-12
Japan,0.025148,"International Aviation",2019-02-12
Japan,1.814963,Power,2019-02-12
Japan,0.628451,Residential,2019-02-12
Japan,3.799322,Total,2019-02-12
Japan,0.024559,"Domestic Aviation",2019-02-13
Japan,0.491933,"Ground Transport",2019-02-13
Japan,0.864807,Industry,2019-02-13
Japan,0.025595,"International Aviation",2019-02-13
Japan,1.827142,Power,2019-02-13
Japan,0.630861,Residential,2019-02-13
Japan,3.839302,Total,2019-02-13
Japan,0.024125,"Domestic Aviation",2019-02-14
Japan,0.495876,"Ground Transport",2019-02-14
Japan,0.894589,Industry,2019-02-14
Japan,0.026252,"International Aviation",2019-02-14
Japan,1.890067,Power,2019-02-14
Japan,0.684714,Residential,2019-02-14
Japan,3.989370,Total,2019-02-14
Japan,0.024490,"Domestic Aviation",2019-02-15
Japan,0.500388,"Ground Transport",2019-02-15
Japan,0.922361,Industry,2019-02-15
Japan,0.026061,"International Aviation",2019-02-15
Japan,1.948741,Power,2019-02-15
Japan,0.621478,Residential,2019-02-15
Japan,4.017458,Total,2019-02-15
Japan,0.024492,"Domestic Aviation",2019-02-16
Japan,0.483585,"Ground Transport",2019-02-16
Japan,0.780589,Industry,2019-02-16
Japan,0.027062,"International Aviation",2019-02-16
Japan,1.649209,Power,2019-02-16
Japan,0.588661,Residential,2019-02-16
Japan,3.526536,Total,2019-02-16
Japan,0.024186,"Domestic Aviation",2019-02-17
Japan,0.458541,"Ground Transport",2019-02-17
Japan,0.702186,Industry,2019-02-17
Japan,0.026764,"International Aviation",2019-02-17
Japan,1.483562,Power,2019-02-17
Japan,0.624288,Residential,2019-02-17
Japan,3.292765,Total,2019-02-17
Japan,0.024148,"Domestic Aviation",2019-02-18
Japan,0.489091,"Ground Transport",2019-02-18
Japan,0.784546,Industry,2019-02-18
Japan,0.025777,"International Aviation",2019-02-18
Japan,1.657569,Power,2019-02-18
Japan,0.516999,Residential,2019-02-18
Japan,3.472354,Total,2019-02-18
Japan,0.023803,"Domestic Aviation",2019-02-19
Japan,0.492963,"Ground Transport",2019-02-19
Japan,0.853186,Industry,2019-02-19
Japan,0.025097,"International Aviation",2019-02-19
Japan,1.802592,Power,2019-02-19
Japan,0.451957,Residential,2019-02-19
Japan,3.624501,Total,2019-02-19
Japan,0.024084,"Domestic Aviation",2019-02-20
Japan,0.492390,"Ground Transport",2019-02-20
Japan,0.743874,Industry,2019-02-20
Japan,0.026396,"International Aviation",2019-02-20
Japan,1.571638,Power,2019-02-20
Japan,0.437582,Residential,2019-02-20
Japan,3.269568,Total,2019-02-20
Japan,0.024409,"Domestic Aviation",2019-02-21
Japan,0.495464,"Ground Transport",2019-02-21
Japan,0.750333,Industry,2019-02-21
Japan,0.026884,"International Aviation",2019-02-21
Japan,1.585284,Power,2019-02-21
Japan,0.525869,Residential,2019-02-21
Japan,3.381359,Total,2019-02-21
Japan,0.024256,"Domestic Aviation",2019-02-22
Japan,0.499699,"Ground Transport",2019-02-22
Japan,0.756582,Industry,2019-02-22
Japan,0.027215,"International Aviation",2019-02-22
Japan,1.598489,Power,2019-02-22
Japan,0.488516,Residential,2019-02-22
Japan,3.367542,Total,2019-02-22
Japan,0.024957,"Domestic Aviation",2019-02-23
Japan,0.483110,"Ground Transport",2019-02-23
Japan,0.661704,Industry,2019-02-23
Japan,0.026828,"International Aviation",2019-02-23
Japan,1.398031,Power,2019-02-23
Japan,0.553664,Residential,2019-02-23
Japan,3.121465,Total,2019-02-23
Japan,0.024645,"Domestic Aviation",2019-02-24
Japan,0.457475,"Ground Transport",2019-02-24
Japan,0.628349,Industry,2019-02-24
Japan,0.026510,"International Aviation",2019-02-24
Japan,1.327561,Power,2019-02-24
Japan,0.493537,Residential,2019-02-24
Japan,2.931567,Total,2019-02-24
Japan,0.024486,"Domestic Aviation",2019-02-25
Japan,0.489959,"Ground Transport",2019-02-25
Japan,0.710502,Industry,2019-02-25
Japan,0.025584,"International Aviation",2019-02-25
Japan,1.501132,Power,2019-02-25
Japan,0.425792,Residential,2019-02-25
Japan,3.151872,Total,2019-02-25
Japan,0.024463,"Domestic Aviation",2019-02-26
Japan,0.493095,"Ground Transport",2019-02-26
Japan,0.717710,Industry,2019-02-26
Japan,0.026100,"International Aviation",2019-02-26
Japan,1.516361,Power,2019-02-26
Japan,0.522899,Residential,2019-02-26
Japan,3.274529,Total,2019-02-26
Japan,0.023952,"Domestic Aviation",2019-02-27
Japan,0.491808,"Ground Transport",2019-02-27
Japan,0.783278,Industry,2019-02-27
Japan,0.026473,"International Aviation",2019-02-27
Japan,1.654891,Power,2019-02-27
Japan,0.500588,Residential,2019-02-27
Japan,3.454518,Total,2019-02-27
Japan,0.024242,"Domestic Aviation",2019-02-28
Japan,0.495390,"Ground Transport",2019-02-28
Japan,0.818278,Industry,2019-02-28
Japan,0.026825,"International Aviation",2019-02-28
Japan,1.728839,Power,2019-02-28
Japan,0.503836,Residential,2019-02-28
Japan,3.570586,Total,2019-02-28
Japan,0.025008,"Domestic Aviation",2019-03-01
Japan,0.500284,"Ground Transport",2019-03-01
Japan,0.863509,Industry,2019-03-01
Japan,0.026876,"International Aviation",2019-03-01
Japan,1.551233,Power,2019-03-01
Japan,0.480612,Residential,2019-03-01
Japan,3.420647,Total,2019-03-01
Japan,0.024538,"Domestic Aviation",2019-03-02
Japan,0.484728,"Ground Transport",2019-03-02
Japan,0.770600,Industry,2019-03-02
Japan,0.027011,"International Aviation",2019-03-02
Japan,1.384328,Power,2019-03-02
Japan,0.467782,Residential,2019-03-02
Japan,3.131976,Total,2019-03-02
Japan,0.024017,"Domestic Aviation",2019-03-03
Japan,0.459270,"Ground Transport",2019-03-03
Japan,0.808706,Industry,2019-03-03
Japan,0.026865,"International Aviation",2019-03-03
Japan,1.452783,Power,2019-03-03
Japan,0.477518,Residential,2019-03-03
Japan,3.222294,Total,2019-03-03
Japan,0.024378,"Domestic Aviation",2019-03-04
Japan,0.490229,"Ground Transport",2019-03-04
Japan,0.927416,Industry,2019-03-04
Japan,0.025273,"International Aviation",2019-03-04
Japan,1.666038,Power,2019-03-04
Japan,0.497091,Residential,2019-03-04
Japan,3.605153,Total,2019-03-04
Japan,0.024340,"Domestic Aviation",2019-03-05
Japan,0.494159,"Ground Transport",2019-03-05
Japan,0.836414,Industry,2019-03-05
Japan,0.026329,"International Aviation",2019-03-05
Japan,1.502558,Power,2019-03-05
Japan,0.421555,Residential,2019-03-05
Japan,3.279026,Total,2019-03-05
Japan,0.023928,"Domestic Aviation",2019-03-06
Japan,0.493194,"Ground Transport",2019-03-06
Japan,0.900644,Industry,2019-03-06
Japan,0.026370,"International Aviation",2019-03-06
Japan,1.617943,Power,2019-03-06
Japan,0.406020,Residential,2019-03-06
Japan,3.441729,Total,2019-03-06
Japan,0.024091,"Domestic Aviation",2019-03-07
Japan,0.496303,"Ground Transport",2019-03-07
Japan,0.904573,Industry,2019-03-07
Japan,0.026364,"International Aviation",2019-03-07
Japan,1.625001,Power,2019-03-07
Japan,0.532955,Residential,2019-03-07
Japan,3.582923,Total,2019-03-07
Japan,0.024481,"Domestic Aviation",2019-03-08
Japan,0.500894,"Ground Transport",2019-03-08
Japan,0.854815,Industry,2019-03-08
Japan,0.026388,"International Aviation",2019-03-08
Japan,1.535614,Power,2019-03-08
Japan,0.559903,Residential,2019-03-08
Japan,3.475707,Total,2019-03-08
Japan,0.024584,"Domestic Aviation",2019-03-09
Japan,0.484839,"Ground Transport",2019-03-09
Japan,0.743685,Industry,2019-03-09
Japan,0.026992,"International Aviation",2019-03-09
Japan,1.335977,Power,2019-03-09
Japan,0.408864,Residential,2019-03-09
Japan,2.997950,Total,2019-03-09
Japan,0.024313,"Domestic Aviation",2019-03-10
Japan,0.460443,"Ground Transport",2019-03-10
Japan,0.720277,Industry,2019-03-10
Japan,0.026938,"International Aviation",2019-03-10
Japan,1.293927,Power,2019-03-10
Japan,0.375513,Residential,2019-03-10
Japan,2.874473,Total,2019-03-10
Japan,0.024245,"Domestic Aviation",2019-03-11
Japan,0.489961,"Ground Transport",2019-03-11
Japan,0.800936,Industry,2019-03-11
Japan,0.025313,"International Aviation",2019-03-11
Japan,1.438824,Power,2019-03-11
Japan,0.421670,Residential,2019-03-11
Japan,3.175636,Total,2019-03-11
Japan,0.024350,"Domestic Aviation",2019-03-12
Japan,0.493944,"Ground Transport",2019-03-12
Japan,0.794001,Industry,2019-03-12
Japan,0.026033,"International Aviation",2019-03-12
Japan,1.426366,Power,2019-03-12
Japan,0.425292,Residential,2019-03-12
Japan,3.163954,Total,2019-03-12
Japan,0.024699,"Domestic Aviation",2019-03-13
Japan,0.492783,"Ground Transport",2019-03-13
Japan,0.804267,Industry,2019-03-13
Japan,0.026660,"International Aviation",2019-03-13
Japan,1.444809,Power,2019-03-13
Japan,0.522450,Residential,2019-03-13
Japan,3.289007,Total,2019-03-13
Japan,0.024252,"Domestic Aviation",2019-03-14
Japan,0.495276,"Ground Transport",2019-03-14
Japan,0.860618,Industry,2019-03-14
Japan,0.027106,"International Aviation",2019-03-14
Japan,1.546039,Power,2019-03-14
Japan,0.554361,Residential,2019-03-14
Japan,3.480545,Total,2019-03-14
Japan,0.024581,"Domestic Aviation",2019-03-15
Japan,0.499694,"Ground Transport",2019-03-15
Japan,0.845435,Industry,2019-03-15
Japan,0.026723,"International Aviation",2019-03-15
Japan,1.518764,Power,2019-03-15
Japan,0.487987,Residential,2019-03-15
Japan,3.376461,Total,2019-03-15
Japan,0.024895,"Domestic Aviation",2019-03-16
Japan,0.484304,"Ground Transport",2019-03-16
Japan,0.775435,Industry,2019-03-16
Japan,0.026889,"International Aviation",2019-03-16
Japan,1.393015,Power,2019-03-16
Japan,0.524306,Residential,2019-03-16
Japan,3.201955,Total,2019-03-16
Japan,0.024805,"Domestic Aviation",2019-03-17
Japan,0.444257,"Ground Transport",2019-03-17
Japan,0.745234,Industry,2019-03-17
Japan,0.027231,"International Aviation",2019-03-17
Japan,1.338759,Power,2019-03-17
Japan,0.541527,Residential,2019-03-17
Japan,3.094582,Total,2019-03-17
Japan,0.024590,"Domestic Aviation",2019-03-18
Japan,0.488970,"Ground Transport",2019-03-18
Japan,0.815366,Industry,2019-03-18
Japan,0.025660,"International Aviation",2019-03-18
Japan,1.464747,Power,2019-03-18
Japan,0.439822,Residential,2019-03-18
Japan,3.233497,Total,2019-03-18
Japan,0.024701,"Domestic Aviation",2019-03-19
Japan,0.493511,"Ground Transport",2019-03-19
Japan,0.837285,Industry,2019-03-19
Japan,0.026119,"International Aviation",2019-03-19
Japan,1.504124,Power,2019-03-19
Japan,0.399425,Residential,2019-03-19
Japan,3.259046,Total,2019-03-19
Japan,0.024676,"Domestic Aviation",2019-03-20
Japan,0.488599,"Ground Transport",2019-03-20
Japan,0.761842,Industry,2019-03-20
Japan,0.026914,"International Aviation",2019-03-20
Japan,1.368595,Power,2019-03-20
Japan,0.272882,Residential,2019-03-20
Japan,2.916593,Total,2019-03-20
Japan,0.024878,"Domestic Aviation",2019-03-21
Japan,0.494674,"Ground Transport",2019-03-21
Japan,0.744728,Industry,2019-03-21
Japan,0.026837,"International Aviation",2019-03-21
Japan,1.337851,Power,2019-03-21
Japan,0.240213,Residential,2019-03-21
Japan,2.842343,Total,2019-03-21
Japan,0.024778,"Domestic Aviation",2019-03-22
Japan,0.494674,"Ground Transport",2019-03-22
Japan,0.734764,Industry,2019-03-22
Japan,0.027256,"International Aviation",2019-03-22
Japan,1.319951,Power,2019-03-22
Japan,0.426279,Residential,2019-03-22
Japan,3.000445,Total,2019-03-22
Japan,0.024734,"Domestic Aviation",2019-03-23
Japan,0.481446,"Ground Transport",2019-03-23
Japan,0.770450,Industry,2019-03-23
Japan,0.027214,"International Aviation",2019-03-23
Japan,1.384058,Power,2019-03-23
Japan,0.587640,Residential,2019-03-23
Japan,3.248328,Total,2019-03-23
Japan,0.025123,"Domestic Aviation",2019-03-24
Japan,0.457021,"Ground Transport",2019-03-24
Japan,0.706238,Industry,2019-03-24
Japan,0.027125,"International Aviation",2019-03-24
Japan,1.268707,Power,2019-03-24
Japan,0.532334,Residential,2019-03-24
Japan,2.989423,Total,2019-03-24
Japan,0.025533,"Domestic Aviation",2019-03-25
Japan,0.488677,"Ground Transport",2019-03-25
Japan,0.814595,Industry,2019-03-25
Japan,0.025743,"International Aviation",2019-03-25
Japan,1.463362,Power,2019-03-25
Japan,0.419505,Residential,2019-03-25
Japan,3.211671,Total,2019-03-25
Japan,0.022427,"Domestic Aviation",2019-03-26
Japan,0.492805,"Ground Transport",2019-03-26
Japan,0.784109,Industry,2019-03-26
Japan,0.026142,"International Aviation",2019-03-26
Japan,1.408595,Power,2019-03-26
Japan,0.388114,Residential,2019-03-26
Japan,3.096049,Total,2019-03-26
Japan,0.024776,"Domestic Aviation",2019-03-27
Japan,0.491651,"Ground Transport",2019-03-27
Japan,0.745806,Industry,2019-03-27
Japan,0.026696,"International Aviation",2019-03-27
Japan,1.339787,Power,2019-03-27
Japan,0.293895,Residential,2019-03-27
Japan,2.895915,Total,2019-03-27
Japan,0.024560,"Domestic Aviation",2019-03-28
Japan,0.494703,"Ground Transport",2019-03-28
Japan,0.771741,Industry,2019-03-28
Japan,0.027042,"International Aviation",2019-03-28
Japan,1.386378,Power,2019-03-28
Japan,0.436410,Residential,2019-03-28
Japan,3.113791,Total,2019-03-28
Japan,0.024896,"Domestic Aviation",2019-03-29
Japan,0.501959,"Ground Transport",2019-03-29
Japan,0.786377,Industry,2019-03-29
Japan,0.027351,"International Aviation",2019-03-29
Japan,1.412671,Power,2019-03-29
Japan,0.437196,Residential,2019-03-29
Japan,3.163099,Total,2019-03-29
Japan,0.024691,"Domestic Aviation",2019-03-30
Japan,0.484590,"Ground Transport",2019-03-30
Japan,0.768915,Industry,2019-03-30
Japan,0.027328,"International Aviation",2019-03-30
Japan,1.381301,Power,2019-03-30
Japan,0.428058,Residential,2019-03-30
Japan,3.087556,Total,2019-03-30
Japan,0.024308,"Domestic Aviation",2019-03-31
Japan,0.453646,"Ground Transport",2019-03-31
Japan,0.667946,Industry,2019-03-31
Japan,0.026993,"International Aviation",2019-03-31
Japan,1.199918,Power,2019-03-31
Japan,0.485814,Residential,2019-03-31
Japan,2.831632,Total,2019-03-31
Japan,0.024059,"Domestic Aviation",2019-04-01
Japan,0.489083,"Ground Transport",2019-04-01
Japan,0.843973,Industry,2019-04-01
Japan,0.026480,"International Aviation",2019-04-01
Japan,1.425039,Power,2019-04-01
Japan,0.547925,Residential,2019-04-01
Japan,3.330078,Total,2019-04-01
Japan,0.023821,"Domestic Aviation",2019-04-02
Japan,0.493669,"Ground Transport",2019-04-02
Japan,0.916885,Industry,2019-04-02
Japan,0.027096,"International Aviation",2019-04-02
Japan,1.548150,Power,2019-04-02
Japan,0.556722,Residential,2019-04-02
Japan,3.539246,Total,2019-04-02
Japan,0.024244,"Domestic Aviation",2019-04-03
Japan,0.492950,"Ground Transport",2019-04-03
