Area,"CO2 (Mt)",Sector,Date
Italy,1.181151,Total,2019-02-08
Italy,0.003936,"Domestic Aviation",2019-02-09
Italy,0.227038,"Ground Transport",2019-02-09
Italy,0.147796,Industry,2019-02-09
Italy,0.012551,"International Aviation",2019-02-09
Italy,0.241747,Power,2019-02-09
Italy,0.367630,Residential,2019-02-09
Italy,0.988147,Total,2019-02-09
Italy,0.004488,"Domestic Aviation",2019-02-10
Italy,0.168803,"Ground Transport",2019-02-10
Italy,0.114013,Industry,2019-02-10
Italy,0.013073,"International Aviation",2019-02-10
Italy,0.186489,Power,2019-02-10
Italy,0.330705,Residential,2019-02-10
Italy,0.804499,Total,2019-02-10
Italy,0.005055,"Domestic Aviation",2019-02-11
Italy,0.261478,"Ground Transport",2019-02-11
Italy,0.159049,Industry,2019-02-11
Italy,0.012278,"International Aviation",2019-02-11
Italy,0.260155,Power,2019-02-11
Italy,0.334072,Residential,2019-02-11
Italy,1.019808,Total,2019-02-11
Italy,0.004536,"Domestic Aviation",2019-02-12
Italy,0.265110,"Ground Transport",2019-02-12
Italy,0.162800,Industry,2019-02-12
Italy,0.010578,"International Aviation",2019-02-12
Italy,0.266290,Power,2019-02-12
Italy,0.368990,Residential,2019-02-12
Italy,1.067726,Total,2019-02-12
Italy,0.004716,"Domestic Aviation",2019-02-13
Italy,0.263548,"Ground Transport",2019-02-13
Italy,0.165777,Industry,2019-02-13
Italy,0.010991,"International Aviation",2019-02-13
Italy,0.271159,Power,2019-02-13
Italy,0.389032,Residential,2019-02-13
Italy,1.094234,Total,2019-02-13
Italy,0.004855,"Domestic Aviation",2019-02-14
Italy,0.266574,"Ground Transport",2019-02-14
Italy,0.170590,Industry,2019-02-14
Italy,0.011982,"International Aviation",2019-02-14
Italy,0.279031,Power,2019-02-14
Italy,0.361627,Residential,2019-02-14
Italy,1.082676,Total,2019-02-14
Italy,0.005134,"Domestic Aviation",2019-02-15
Italy,0.268961,"Ground Transport",2019-02-15
Italy,0.172237,Industry,2019-02-15
Italy,0.012778,"International Aviation",2019-02-15
Italy,0.281726,Power,2019-02-15
Italy,0.341039,Residential,2019-02-15
Italy,1.069097,Total,2019-02-15
Italy,0.003962,"Domestic Aviation",2019-02-16
Italy,0.224539,"Ground Transport",2019-02-16
Italy,0.134583,Industry,2019-02-16
Italy,0.012686,"International Aviation",2019-02-16
Italy,0.220136,Power,2019-02-16
Italy,0.348687,Residential,2019-02-16
Italy,0.931907,Total,2019-02-16
Italy,0.004408,"Domestic Aviation",2019-02-17
Italy,0.178670,"Ground Transport",2019-02-17
Italy,0.121043,Industry,2019-02-17
Italy,0.013866,"International Aviation",2019-02-17
Italy,0.197988,Power,2019-02-17
Italy,0.343031,Residential,2019-02-17
Italy,0.845140,Total,2019-02-17
Italy,0.005123,"Domestic Aviation",2019-02-18
Italy,0.259467,"Ground Transport",2019-02-18
Italy,0.191060,Industry,2019-02-18
Italy,0.012766,"International Aviation",2019-02-18
Italy,0.312514,Power,2019-02-18
Italy,0.340580,Residential,2019-02-18
Italy,1.108746,Total,2019-02-18
Italy,0.004663,"Domestic Aviation",2019-02-19
Italy,0.261631,"Ground Transport",2019-02-19
Italy,0.207119,Industry,2019-02-19
Italy,0.010830,"International Aviation",2019-02-19
Italy,0.338782,Power,2019-02-19
Italy,0.350546,Residential,2019-02-19
Italy,1.162741,Total,2019-02-19
Italy,0.004449,"Domestic Aviation",2019-02-20
Italy,0.267697,"Ground Transport",2019-02-20
Italy,0.209539,Industry,2019-02-20
Italy,0.011613,"International Aviation",2019-02-20
Italy,0.342739,Power,2019-02-20
Italy,0.354647,Residential,2019-02-20
Italy,1.179071,Total,2019-02-20
Italy,0.004556,"Domestic Aviation",2019-02-21
Italy,0.264238,"Ground Transport",2019-02-21
Italy,0.205328,Industry,2019-02-21
Italy,0.011686,"International Aviation",2019-02-21
Italy,0.335852,Power,2019-02-21
Italy,0.342392,Residential,2019-02-21
Italy,1.152367,Total,2019-02-21
Italy,0.005145,"Domestic Aviation",2019-02-22
Italy,0.266411,"Ground Transport",2019-02-22
Italy,0.173307,Industry,2019-02-22
Italy,0.013332,"International Aviation",2019-02-22
Italy,0.283476,Power,2019-02-22
Italy,0.298727,Residential,2019-02-22
Italy,1.027066,Total,2019-02-22
Italy,0.003866,"Domestic Aviation",2019-02-23
Italy,0.221682,"Ground Transport",2019-02-23
Italy,0.108294,Industry,2019-02-23
Italy,0.013150,"International Aviation",2019-02-23
Italy,0.177135,Power,2019-02-23
Italy,0.388771,Residential,2019-02-23
Italy,0.899749,Total,2019-02-23
Italy,0.004427,"Domestic Aviation",2019-02-24
Italy,0.168803,"Ground Transport",2019-02-24
Italy,0.103926,Industry,2019-02-24
Italy,0.013492,"International Aviation",2019-02-24
Italy,0.169990,Power,2019-02-24
Italy,0.401253,Residential,2019-02-24
Italy,0.848398,Total,2019-02-24
Italy,0.005073,"Domestic Aviation",2019-02-25
Italy,0.259303,"Ground Transport",2019-02-25
Italy,0.163731,Industry,2019-02-25
Italy,0.013429,"International Aviation",2019-02-25
Italy,0.267812,Power,2019-02-25
Italy,0.352771,Residential,2019-02-25
Italy,1.048689,Total,2019-02-25
Italy,0.004616,"Domestic Aviation",2019-02-26
Italy,0.262096,"Ground Transport",2019-02-26
Italy,0.166563,Industry,2019-02-26
Italy,0.011227,"International Aviation",2019-02-26
Italy,0.272444,Power,2019-02-26
Italy,0.303201,Residential,2019-02-26
Italy,1.008920,Total,2019-02-26
Italy,0.004824,"Domestic Aviation",2019-02-27
Italy,0.264160,"Ground Transport",2019-02-27
Italy,0.156541,Industry,2019-02-27
Italy,0.011890,"International Aviation",2019-02-27
Italy,0.256052,Power,2019-02-27
Italy,0.263572,Residential,2019-02-27
Italy,0.945150,Total,2019-02-27
Italy,0.005012,"Domestic Aviation",2019-02-28
Italy,0.265258,"Ground Transport",2019-02-28
Italy,0.174348,Industry,2019-02-28
Italy,0.011637,"International Aviation",2019-02-28
Italy,0.285178,Power,2019-02-28
Italy,0.284416,Residential,2019-02-28
Italy,1.014211,Total,2019-02-28
Italy,0.005261,"Domestic Aviation",2019-03-01
Italy,0.266555,"Ground Transport",2019-03-01
Italy,0.170164,Industry,2019-03-01
Italy,0.013559,"International Aviation",2019-03-01
Italy,0.258916,Power,2019-03-01
Italy,0.282059,Residential,2019-03-01
Italy,0.982954,Total,2019-03-01
Italy,0.004039,"Domestic Aviation",2019-03-02
Italy,0.225888,"Ground Transport",2019-03-02
Italy,0.130816,Industry,2019-03-02
Italy,0.013051,"International Aviation",2019-03-02
Italy,0.199046,Power,2019-03-02
Italy,0.279386,Residential,2019-03-02
Italy,0.839176,Total,2019-03-02
Italy,0.004428,"Domestic Aviation",2019-03-03
Italy,0.181678,"Ground Transport",2019-03-03
Italy,0.138095,Industry,2019-03-03
Italy,0.013631,"International Aviation",2019-03-03
Italy,0.210122,Power,2019-03-03
Italy,0.275839,Residential,2019-03-03
Italy,0.810162,Total,2019-03-03
Italy,0.004978,"Domestic Aviation",2019-03-04
Italy,0.260138,"Ground Transport",2019-03-04
Italy,0.163834,Industry,2019-03-04
Italy,0.013228,"International Aviation",2019-03-04
Italy,0.249286,Power,2019-03-04
Italy,0.285263,Residential,2019-03-04
Italy,0.963500,Total,2019-03-04
Italy,0.004562,"Domestic Aviation",2019-03-05
Italy,0.263913,"Ground Transport",2019-03-05
Italy,0.180160,Industry,2019-03-05
Italy,0.011521,"International Aviation",2019-03-05
Italy,0.274127,Power,2019-03-05
Italy,0.268539,Residential,2019-03-05
Italy,0.991302,Total,2019-03-05
Italy,0.004748,"Domestic Aviation",2019-03-06
Italy,0.263003,"Ground Transport",2019-03-06
Italy,0.197648,Industry,2019-03-06
Italy,0.012344,"International Aviation",2019-03-06
Italy,0.300736,Power,2019-03-06
Italy,0.275818,Residential,2019-03-06
Italy,1.041954,Total,2019-03-06
Italy,0.004800,"Domestic Aviation",2019-03-07
Italy,0.265612,"Ground Transport",2019-03-07
Italy,0.184019,Industry,2019-03-07
Italy,0.012242,"International Aviation",2019-03-07
Italy,0.279997,Power,2019-03-07
Italy,0.225111,Residential,2019-03-07
Italy,0.959540,Total,2019-03-07
Italy,0.005046,"Domestic Aviation",2019-03-08
Italy,0.270332,"Ground Transport",2019-03-08
Italy,0.191387,Industry,2019-03-08
Italy,0.013208,"International Aviation",2019-03-08
Italy,0.291209,Power,2019-03-08
Italy,0.235024,Residential,2019-03-08
Italy,0.992998,Total,2019-03-08
Italy,0.003874,"Domestic Aviation",2019-03-09
Italy,0.229389,"Ground Transport",2019-03-09
Italy,0.129715,Industry,2019-03-09
Italy,0.013506,"International Aviation",2019-03-09
Italy,0.197370,Power,2019-03-09
Italy,0.248557,Residential,2019-03-09
Italy,0.808904,Total,2019-03-09
Italy,0.004393,"Domestic Aviation",2019-03-10
Italy,0.178324,"Ground Transport",2019-03-10
Italy,0.115030,Industry,2019-03-10
Italy,0.014486,"International Aviation",2019-03-10
Italy,0.175026,Power,2019-03-10
Italy,0.242176,Residential,2019-03-10
Italy,0.714948,Total,2019-03-10
Italy,0.005006,"Domestic Aviation",2019-03-11
Italy,0.263934,"Ground Transport",2019-03-11
Italy,0.151447,Industry,2019-03-11
Italy,0.013466,"International Aviation",2019-03-11
Italy,0.230437,Power,2019-03-11
Italy,0.260780,Residential,2019-03-11
Italy,0.911604,Total,2019-03-11
Italy,0.004507,"Domestic Aviation",2019-03-12
Italy,0.267706,"Ground Transport",2019-03-12
Italy,0.157972,Industry,2019-03-12
Italy,0.011435,"International Aviation",2019-03-12
Italy,0.240365,Power,2019-03-12
Italy,0.331058,Residential,2019-03-12
Italy,1.001607,Total,2019-03-12
Italy,0.004655,"Domestic Aviation",2019-03-13
Italy,0.266694,"Ground Transport",2019-03-13
Italy,0.192244,Industry,2019-03-13
Italy,0.012585,"International Aviation",2019-03-13
Italy,0.292512,Power,2019-03-13
Italy,0.331571,Residential,2019-03-13
Italy,1.087676,Total,2019-03-13
Italy,0.004729,"Domestic Aviation",2019-03-14
Italy,0.267319,"Ground Transport",2019-03-14
Italy,0.180607,Industry,2019-03-14
Italy,0.012306,"International Aviation",2019-03-14
Italy,0.274806,Power,2019-03-14
Italy,0.312462,Residential,2019-03-14
Italy,1.039923,Total,2019-03-14
Italy,0.005246,"Domestic Aviation",2019-03-15
Italy,0.268311,"Ground Transport",2019-03-15
Italy,0.177154,Industry,2019-03-15
Italy,0.013854,"International Aviation",2019-03-15
Italy,0.269552,Power,2019-03-15
Italy,0.256157,Residential,2019-03-15
Italy,0.976420,Total,2019-03-15
Italy,0.003876,"Domestic Aviation",2019-03-16
Italy,0.233439,"Ground Transport",2019-03-16
Italy,0.128480,Industry,2019-03-16
Italy,0.013003,"International Aviation",2019-03-16
Italy,0.195491,Power,2019-03-16
Italy,0.225276,Residential,2019-03-16
Italy,0.786562,Total,2019-03-16
Italy,0.004349,"Domestic Aviation",2019-03-17
Italy,0.194158,"Ground Transport",2019-03-17
Italy,0.139686,Industry,2019-03-17
Italy,0.014845,"International Aviation",2019-03-17
Italy,0.212541,Power,2019-03-17
Italy,0.250028,Residential,2019-03-17
Italy,0.800761,Total,2019-03-17
Italy,0.004987,"Domestic Aviation",2019-03-18
Italy,0.263736,"Ground Transport",2019-03-18
Italy,0.172057,Industry,2019-03-18
Italy,0.013291,"International Aviation",2019-03-18
Italy,0.261797,Power,2019-03-18
Italy,0.274012,Residential,2019-03-18
Italy,0.976589,Total,2019-03-18
Italy,0.004360,"Domestic Aviation",2019-03-19
Italy,0.267532,"Ground Transport",2019-03-19
Italy,0.209978,Industry,2019-03-19
Italy,0.011737,"International Aviation",2019-03-19
Italy,0.319496,Power,2019-03-19
Italy,0.312410,Residential,2019-03-19
Italy,1.113776,Total,2019-03-19
Italy,0.004716,"Domestic Aviation",2019-03-20
Italy,0.259804,"Ground Transport",2019-03-20
Italy,0.191044,Industry,2019-03-20
Italy,0.012698,"International Aviation",2019-03-20
Italy,0.290687,Power,2019-03-20
Italy,0.308498,Residential,2019-03-20
Italy,1.054748,Total,2019-03-20
Italy,0.004847,"Domestic Aviation",2019-03-21
Italy,0.268764,"Ground Transport",2019-03-21
Italy,0.169927,Industry,2019-03-21
Italy,0.012439,"International Aviation",2019-03-21
Italy,0.258556,Power,2019-03-21
Italy,0.278606,Residential,2019-03-21
Italy,0.980699,Total,2019-03-21
Italy,0.005139,"Domestic Aviation",2019-03-22
Italy,0.268740,"Ground Transport",2019-03-22
Italy,0.168693,Industry,2019-03-22
Italy,0.013677,"International Aviation",2019-03-22
Italy,0.256678,Power,2019-03-22
Italy,0.241154,Residential,2019-03-22
Italy,0.940402,Total,2019-03-22
Italy,0.003842,"Domestic Aviation",2019-03-23
Italy,0.238433,"Ground Transport",2019-03-23
Italy,0.123059,Industry,2019-03-23
Italy,0.013278,"International Aviation",2019-03-23
Italy,0.187243,Power,2019-03-23
Italy,0.211413,Residential,2019-03-23
Italy,0.763991,Total,2019-03-23
Italy,0.004388,"Domestic Aviation",2019-03-24
Italy,0.196052,"Ground Transport",2019-03-24
Italy,0.128483,Industry,2019-03-24
Italy,0.014713,"International Aviation",2019-03-24
Italy,0.195496,Power,2019-03-24
Italy,0.194162,Residential,2019-03-24
Italy,0.718582,Total,2019-03-24
Italy,0.004389,"Domestic Aviation",2019-03-25
Italy,0.266441,"Ground Transport",2019-03-25
Italy,0.153602,Industry,2019-03-25
Italy,0.013373,"International Aviation",2019-03-25
Italy,0.233717,Power,2019-03-25
Italy,0.214892,Residential,2019-03-25
Italy,0.873041,Total,2019-03-25
Italy,0.004349,"Domestic Aviation",2019-03-26
Italy,0.267599,"Ground Transport",2019-03-26
Italy,0.167598,Industry,2019-03-26
Italy,0.011579,"International Aviation",2019-03-26
Italy,0.255012,Power,2019-03-26
Italy,0.279533,Residential,2019-03-26
Italy,0.974090,Total,2019-03-26
Italy,0.004666,"Domestic Aviation",2019-03-27
Italy,0.267471,"Ground Transport",2019-03-27
Italy,0.176683,Industry,2019-03-27
Italy,0.012681,"International Aviation",2019-03-27
Italy,0.268835,Power,2019-03-27
Italy,0.292351,Residential,2019-03-27
Italy,1.010006,Total,2019-03-27
Italy,0.004875,"Domestic Aviation",2019-03-28
Italy,0.269275,"Ground Transport",2019-03-28
Italy,0.152558,Industry,2019-03-28
Italy,0.012816,"International Aviation",2019-03-28
Italy,0.232128,Power,2019-03-28
Italy,0.282799,Residential,2019-03-28
Italy,0.941635,Total,2019-03-28
Italy,0.005149,"Domestic Aviation",2019-03-29
Italy,0.271375,"Ground Transport",2019-03-29
Italy,0.149290,Industry,2019-03-29
Italy,0.013944,"International Aviation",2019-03-29
Italy,0.227156,Power,2019-03-29
Italy,0.260198,Residential,2019-03-29
Italy,0.913169,Total,2019-03-29
Italy,0.003849,"Domestic Aviation",2019-03-30
Italy,0.243629,"Ground Transport",2019-03-30
Italy,0.119733,Industry,2019-03-30
Italy,0.013123,"International Aviation",2019-03-30
Italy,0.182182,Power,2019-03-30
Italy,0.244531,Residential,2019-03-30
Italy,0.793924,Total,2019-03-30
Italy,0.004416,"Domestic Aviation",2019-03-31
Italy,0.199485,"Ground Transport",2019-03-31
Italy,0.125261,Industry,2019-03-31
Italy,0.015282,"International Aviation",2019-03-31
Italy,0.190593,Power,2019-03-31
Italy,0.226323,Residential,2019-03-31
Italy,0.746078,Total,2019-03-31
Italy,0.005225,"Domestic Aviation",2019-04-01
Italy,0.266337,"Ground Transport",2019-04-01
Italy,0.179624,Industry,2019-04-01
Italy,0.015478,"International Aviation",2019-04-01
Italy,0.286224,Power,2019-04-01
Italy,0.202867,Residential,2019-04-01
Italy,0.940277,Total,2019-04-01
Italy,0.004981,"Domestic Aviation",2019-04-02
Italy,0.268751,"Ground Transport",2019-04-02
Italy,0.193064,Industry,2019-04-02
Italy,0.013759,"International Aviation",2019-04-02
Italy,0.307639,Power,2019-04-02
Italy,0.203649,Residential,2019-04-02
Italy,0.978084,Total,2019-04-02
Italy,0.005023,"Domestic Aviation",2019-04-03
Italy,0.270266,"Ground Transport",2019-04-03
